danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,1tkg4EHVoqnhR6iFEXb60y,160000,4
0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,3XOalgusokruzA5ZBA2Qcb,136267,1
0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,40iJIUlhi6renaREYGeIDS,291175,4
0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,39Yp9wwQiSRIDOvrVg7mbk,165978,4
0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,6iaSML1PIYq936g62BDtBq,240051,4
0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,19gEmPjfqSZT0ulDRfjl0m,194561,4
0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,2IRZnDFmlqMuOrYOLnZZyc,180522,4
0.764,0.526,0,-6.381,0,0.0544,0.678,0.0,0.163,0.323,81.004,6vSRW8utiYAdoCfJG2v86r,121680,4
0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,2BcMwX1MPV6ZHP4tUT9uq6,242966,4
0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,4dVpf9jZjcORqGTLUaeYj9,173600,4
0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,3eekarcy7kvN4yt5ZFzltW,175721,4
0.893,0.514,2,-4.776,1,0.424,0.0245,0.0,0.142,0.555,120.077,5OFlp1fOrfiSXOjw4wuSgy,176632,4
0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,1lOe9qE0vR9zwWQAOk6CoO,131240,4
0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,6ya8ejoKgw906Y8LWclqrp,233278,4
0.925,0.322,11,-9.8,0,0.112,0.103,0.0,0.137,0.712,129.957,73xjJ1TIE6WP3HNKczQE4F,170233,4
0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,7FGdjbZ32vMybPuP0IuE7d,184490,4
0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,2JvzF1RMd7lE3KmFlsyZD8,213594,4
0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,6nO3tr47nr2P7f3hXb8JIo,195053,4
0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,6uFn47ACjqYkc0jADwEdj1,166560,4
0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,106.0,3VZlCJimDGY0D7YEC7S351,231547,4
0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,74lnM5V6ecvoTPV0fvptx9,166400,4
0.93,0.383,1,-9.34,1,0.409,0.0896,0.0,0.119,0.385,125.967,43VXG87ajppI8mO1Mxo8vu,179405,4
0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,1Y5Jvi3eLi4Chwqch9GMem,200548,4
0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,285pBltuF7vW8TeWk8hdRR,239836,4
0.883,0.808,1,-3.158,0,0.182,0.0313,0.0,0.207,0.806,119.01,1C8ux1YWLMHCenYJFiIV4Z,232065,4
0.943,0.443,7,-10.098,0,0.138,0.188,0.00225,0.282,0.621,109.908,3wdnX9UwfyXkNq0FJVhQQD,183307,4
0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,40yJGQyEaBbIkXpwMFkXip,243270,4
0.796,0.5,1,-7.21,1,0.425,0.118,0.0,0.155,0.227,75.012,1nX9KhK3Fff27SnrIor2Yb,255560,4
0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,1wJRveJZLSb1rjhnUHQiv6,189487,4
0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-05,0.106,0.611,139.977,6HJ34Zyw6bg8yGm28AxLXf,181415,4
0.723,0.654,0,-6.82,1,0.298,0.384,0.0,0.384,0.675,149.949,6xbraxG0bSBOuAr5IUXmtM,252240,4
0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,3j84U36KvLeXNDPv4t5pI8,192471,4
0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,25oOaleife6E2MIKmFkPvg,215307,4
0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,1Z0cZI0UzNbP9L8MzzGxqf,173288,4
0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,4XvcHTUfIlWfyJTRG0aqlo,123987,4
0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,6Gg1gjgKi2AK4e0qzsR7sd,189323,4
0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,0WSEq9Ko4kFPt8yo3ICd6T,226653,4
0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,59nOXPmaKlBfGMDeOVGrIK,189893,4
0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,3oDkdAySo1VQQG0ptV7uwa,175755,4
0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,1rBjexQsgqXpsS2BrCxaDX,129264,4
0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,7KyTq7H5f3Oavmuo9TX6QK,196336,4
0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,1jk9c0gZI0wbn5GvAj7PBV,230693,4
0.793,0.366,7,-10.051,1,0.136,0.0214,0.0,0.0964,0.278,122.991,4Iy73U3ZqfhF1cxPDRSMKp,159522,4
0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,4S8d14HvHb70ImctNgVzQQ,127947,4
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,27NovPIUIRrOZoCHxABJwK,212000,4
0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,7eBqSVxrzQZtK2mmgRG6lC,268434,4
0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,2cYqizR4lgvp4Qu6IQ3qGN,190557,4
0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,4Q3N4Ct4zCuIHuZ65E3BD4,268187,4
0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,3wGXyJGsCf1myH5MooQIqE,140000,4
0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,0k1WUmIRnG3xU6fvvDVfRG,257605,4
0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,6mapJIPnQ23RTAevUoE0DL,208120,4
0.864,0.664,8,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,5gQcxYXqnofyocKgEbGYKt,99108,4
0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,6V7g6qM8wheMivMWrzbPTM,195637,4
0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,65OVbaJR5O1RmwOQx0875b,192956,4
0.691,0.771,10,-5.17,0,0.164,0.0511,0.0,0.135,0.673,78.463,2HBtd9MYDd2xDVu8Zc6pwt,157643,4
0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,2BJSMvOGABRxokHKB0OI8i,153800,4
0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,7zLYKWcXnYeHHWidalz7rj,165000,4
0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,2DQ1ITjI0YoLFzuADN1ZBW,245387,4
0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,4X5f3vT8MRuXF68pfjNte5,233787,4
0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,6fujklziTHa8uoM5OQSfIo,291893,4
0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,4gmmRb6bZJffOOiww1JGTO,235040,4
0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,1p0rEzrK7YtdRZVtiyV7RN,195429,4
0.634,0.54,8,-7.002,1,0.0777,0.0223,0.0,0.302,0.543,143.968,57NsyEzmk0NT3NcOwuQT55,149360,4
0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,7oJrVhiTPZGBXWPwhxjy9S,156000,4
0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,1wHZx0LgzFHyeIZkUydNXq,262693,4
0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,6n4U3TlzUGhdSFbUUhTvLP,276147,4
0.849,0.755,1,-7.4,0,0.363,0.346,0.0,0.0564,0.393,144.188,7EcE5yCPVZaZut1JqowbcI,206655,4
0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,0PvFJmanyNQMseIFrU708S,190476,4
0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,3ee8Jmje8o58CHK66QrVC2,166606,4
0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054,0ESJlaM8CE1jRWaNtwSNj8,213863,4
0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,7iHHxY2NLlJRAmlAmC4ahQ,123560,4
0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,6Hfu9sc7jvv6coyy2LlzBF,243187,4
0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,44sYqNBttbXNxya33FJ3Dj,148759,4
0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,7FYH5AW3bVfZHJIQpq3UOA,284387,4
0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,29ZXwWOOLz9t5fa3eT3i7T,176640,4
0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,1VLtjHwRWOVJiE5Py7JxoQ,132833,4
0.602,0.762,2,-6.149,0,0.0347,0.0498,0.00819,0.121,0.113,92.02,0E9kGKtSm8btX8qPUvIsyT,159987,4
0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,2bjwRfXMk4uRgOD9IBYl9h,236615,4
0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,1TkWsnheqK0gBtvh07BtNX,290836,4
0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,46NzAxDzsE443IsyZndZfP,236883,4
0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,4IWGnyOHDrVZEtPWfs4s7q,175203,4
0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,5eqK0tbzUPo2SoeZsov04s,220307,4
0.602,0.635,4,-6.526,0,0.052,0.271,3.2e-05,0.0829,0.225,123.05,4SYUUlkScpNR1QvPscXf8t,237147,4
0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,0M9ydKzuF3oZTfYYPfaGX1,343150,4
0.654,0.612,9,-7.323,0,0.0528,0.000411,0.0,0.118,0.262,119.218,4w552MI4k7dwPHLjI8YOBy,143969,4
0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,2gZUPNdnz5Y45eiGxpHGSc,292093,4
0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,22An65gG31JLf9n18qjdhZ,94246,4
0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,60SdxE8apGAxMiRrpbmLY0,244679,4
0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,7dt6x5M1jzdTEt8oCbisTK,231267,4
0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,2EgB4n6XyBsuNUbuarr4eG,191938,4
0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,1t9WgS8FN0534tLBRwbaxO,123263,4
0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,5YEOzOojehCqxGQCcQiyR4,246761,4
0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,7xVLFuuYdAvcTfcP3IG3dS,283693,4
0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,0ZLuW8uOXdFNWcI40C0OC2,227478,4
0.82,0.47,8,-7.181,1,0.0458,0.00435,0.0,0.141,0.313,132.003,2oHM9KAdFdFvDCaE4V6RST,280173,4
0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,7xQAfvXzm3AkraOtGPWIZg,149547,4
0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,0wbnC9AUenxp613TYaJsGK,255379,4
0.742,0.844,2,-4.622,1,0.0479,0.000634,0.0,0.0659,0.416,131.986,1h6kgem1ai8vUgO1rZOwfB,293840,4
0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,7AQim7LbvFVZJE3O8TYgf2,146520,4
0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,7floNISpH8VF4z4459Qo18,126346,4
0.891,0.431,9,-6.732,1,0.549,0.0787,2.2e-06,0.0959,0.447,120.137,0VB3YI0Dl6TT3C7mIbHTs4,160013,4
0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,1xzBco0xcoJEDXktl7Jxrr,183907,4
0.795,0.568,5,-7.817,0,0.142,0.0541,0.0,0.108,0.478,136.173,0B8QzDH7YWih85V5SEMnyJ,198944,4
0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,40oKW22ZNNkEdZLJTScaQI,213132,4
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,0dSIrRkA4PadGll16TgbnV,191252,4
0.831,0.47,1,-7.48,0,0.425,0.0371,0.0,0.144,0.339,75.474,72UCHNyJcymw81x0AKevho,242307,4
0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,6fwdbPMwP1zVStm8FybmkO,258880,4
0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,5uDASfU19gDxSjW8cnCaBp,177184,4
0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,7EoSDrwBPUBeBEORrpvgko,138936,4
0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,196653,4
0.925,0.518,8,-5.831,1,0.106,0.00433,0.0,0.0976,0.241,120.064,2L8cFPItBljPNJgPjTnuIf,231067,4
0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,3s4mrPrEFFPF0LmAfutW0n,200187,4
0.828,0.795,1,-6.188,1,0.26,0.228,0.0,0.307,0.739,160.099,0sVcnEo2jnUnr3p7uVDZ9o,96064,4
0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,0TBgMKD86t1VP3IzhxCoUl,304041,4
0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,6vN77lE9LK6HP2DewaN6HZ,142273,4
0.706,0.716,7,-4.263,0,0.0768,0.115,0.0,0.316,0.459,136.904,4GXl8l1MfZPf2GvpyRPJBf,252263,4
0.826,0.816,2,-7.345,1,0.345,0.0581,0.00938,0.0593,0.43,156.995,0UKzG4fJ1LXf6DInew5vcV,124539,4
0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,198973,4
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,6HZILIRieu8S0iqY8kIKhj,185947,4
0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,5ry2OE6R2zPQFDO85XkgRb,205427,4
0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,181733,4
0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,51rXHuKN8Loc4sUlKPODgH,229670,4
0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf,311867,4
0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,0t3ZvGKlmYmVsDzBJAXK8C,174853,4
0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,3ZhTT6yjZwpPph5MIJ53XY,262544,4
0.867,0.618,2,-6.936,1,0.102,0.185,0.00011,0.314,0.191,120.969,0uuE2usj5bvRqfKlfOu1NZ,233294,4
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,0JP9xo3adEtGSdUEISiszL,135090,4
0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,3NJG6vMH1ZsectZkocMEm0,239853,4
0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,4cg1yakyRSIOjxKM2I7J1q,176387,4
0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,79s5XnCN4TJKTVMSmOx8Ep,216387,4
0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181,7zBPzAjKAqQpcv8F8GCq5s,153429,4
0.943,0.677,7,-6.033,1,0.246,0.165,0.0,0.327,0.616,112.001,4rgwri7LajWVZvdj2N81SS,145760,4
0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,2gwkD6igEhQbDQegRCcdoB,163320,4
0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,2t8yVaLvJ0RenpXUIAC52d,288624,4
0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,0Y0TOsE1q11qgbi7c5WZsG,197133,3
0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,1uL78kFWxhz3umTMWJu8n5,207039,4
0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,3pndPhlQWjuSoXhcIIdBjv,165853,4
0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,4vaxvNDaLSoD36iZX515ug,187173,4
0.797,0.731,9,-4.443,0,0.0479,0.229,0.0,0.224,0.623,146.93,1Faq8G2y56A8fRv7HsLq25,228387,4
0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,5hTpBe8h35rJ67eAWHQsJx,209640,4
0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,7Ie9W94M7OjPoZVV216Xus,248133,5
0.734,0.751,1,-7.26,1,0.285,0.00529,0.0,0.183,0.56,161.997,6V4KHt9xu4TPEnDFoBeacT,159916,4
0.493,0.826,9,-3.106,1,0.311,0.095,3.42e-06,0.252,0.75,112.865,6R0GRYk2vs2XuBVemYK5YZ,189974,4
0.635,0.847,7,-3.152,1,0.447,0.533,0.0,0.154,0.568,166.072,7JYsArznYOjX2jsrT3UEnL,234650,4
0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,59ywHNwwchG4nZJMLyxSzd,205803,4
0.611,0.66,11,-5.883,1,0.0839,0.198,0.0,0.365,0.583,71.544,3XQY8kDjI8LARMIC9xkxQk,246387,4
0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,2eAZfqOm4EnOF9VvN50Tyc,221747,4
0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,6KBYefIoo7KydImq1uUQlL,223713,4
0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,5tFep7dXGd7vEJ668wTPux,190312,4
0.849,0.648,7,-6.188,1,0.0835,0.0706,0.00636,0.0984,0.195,106.058,6tO5bxNnMuh1c3cziSpecA,111020,4
0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,86.307,3dgQqOiQ9fCKVhNOedd2lf,174120,4
0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,7FIWs0pqAYbP91WWM0vlTQ,210800,4
0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4jvjzW7Hm0yK4LvvE0Paz9,196400,4
0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,0TlLq3lA83rQOYtrqBqSct,238614,4
0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,0SGkqnVQo9KPytSri1H6cF,222360,4
0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,1WIZiOuNO3woKfdlSK2gNn,169345,4
0.768,0.471,2,-8.406,1,0.259,0.0201,0.0,0.268,0.405,131.023,4LmAnpjlhWTahvRkYR8xJa,267427,4
0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,60PAzFNW3vAiAiVK6DRJfB,221240,4
0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667,4
0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,71vsEyBd4X1D5BUmLdFSVH,209423,4
0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,2nBI3iWLhupR7LyAJ5GGkE,334253,4
0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,5RIVoVdkDLEygELLCniZFr,185143,4
0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,6eT7xZZlB2mwyzJ2sUKG6w,256533,4
0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,6JjEVlMkfHWMeYavkEYzNO,193911,3
0.414,0.807,10,-4.12,0,0.348,0.0428,0.0,0.822,0.409,175.158,7Ezwtgfw7khBrpvaNPtMoT,191901,4
0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,0wdKiSBUT7aZkXUIdJWcwC,240000,4
0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,2JI71GHwq2LN8mtq3iCLYo,239574,4
0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,3swc6WTsr7rl9DqQKQA55C,221440,4
0.843,0.538,1,-8.028,1,0.0833,0.0273,0.0,0.124,0.428,97.49,1UMKquW1olreYO1LlLmTqi,208160,4
0.678,0.479,10,-6.959,0,0.206,0.0812,0.0,0.207,0.762,171.12,19OHDib8Jrqi3o2nm5lzdA,235632,4
0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,33JcUj9qQDayKswunZP9ar,213000,4
0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,1XRgIKC5TPwo7nWGyKqgG0,233087,4
0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,0fySG6A6qLE8IvDpayb5bM,144935,4
0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,49zD0wr2S3d0lZPib0K4e1,237400,4
0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,5uqphUYsR45kPYplrYSAQh,260453,4
0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,27GmP9AWRs744SzKcpJsTZ,205879,4
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4VXIryQMWpIdGgYR4TrjT1,165820,4
0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,0b9oOr2ZgvyQu88wzixux9,225773,4
0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,1000nHvUdawXuUHgBod4Wv,114893,4
0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,3qN5qMTKyEEmiTZD38BNTT,214467,4
0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,18vXApRmJSgQ6wG2ll9AOg,165926,4
0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,1Ser4X0TKttOvo8bgdytTP,212947,4
0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,2SAqBLGA283SUiwJ3xOUVI,261493,4
0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,59J5nzL1KniFHnU120dQzt,235535,4
0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,0uxSUdBrJy9Un0EYoBowng,220587,4
0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,6gi6y1xwmVszDWkUqab1qw,157712,4
0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,0RLLvYBopDwooCyvnTwgYu,224000,1
0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,3Ol2xnObFdKV9pmRD2t9x8,179449,4
0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,7KFEIFuxnRRIRqN065WKTu,213053,4
0.803,0.565,5,-4.711,0,0.235,0.0558,0.0,0.141,0.474,163.085,1sbEeUY8KsdvgiQi26JBFz,200221,4
0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,2U5WueTLIK5WJLD7mvDODv,194621,4
0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,7AzlLxHn24DxjgQX73F9fU,154424,4
0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,7yyRTcZmCiyzzJlNzGC9Ol,225205,4
0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,1rkfJLgTlB6XYNjgZ0sVaK,242407,4
0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,6piAUJJQFD8oHDUr0b7l7q,179133,4
0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,213333,4
0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,5wujBwqG7INdStqGd4tRMX,169999,4
0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993,2u7mxWSeoqTXndK5e08jMp,203908,4
0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,1ThmUihH9dF8EV08ku5AXN,145627,4
